source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
FPB10,0,KVA-NOMESCO,Kryoablation av ektopiskt hjärtfokus,4050570,SNOMED,1970-01-01,2099-12-31,
FPB20,0,KVA-NOMESCO,Radiofrekvensablation av aberrant hjärtfokus (i),4049987,SNOMED,1970-01-01,2099-12-31,
FPB22,0,KVA-NOMESCO,Transvenös radiofrekvensablation av aberrant retledningsbana eller arytmifokus (i),4049987,SNOMED,1970-01-01,2099-12-31,
FPB32,0,KVA-NOMESCO,Transvenös radiofrekvensablation av vena pulmonalisfokus eller -bana,4049987,SNOMED,1970-01-01,2099-12-31,
FPD96,0,KVA-NOMESCO,Annan operation för förmaksflimmer (i),4051932,SNOMED,1970-01-01,2099-12-31,
FPE00,0,KVA-NOMESCO,Inläggande av transvenös pacemaker med ventrikelelektrod,4204395,SNOMED,1970-01-01,2099-12-31,
FPE10,0,KVA-NOMESCO,Inläggande av transvenös pacemaker med förmakselektrod,4144921,SNOMED,1970-01-01,2099-12-31,
FPE20,0,KVA-NOMESCO,Inläggande av transvenös pacemaker med förmaks- och ventrikelelektrod,4144921,SNOMED,1970-01-01,2099-12-31,
FPE26,0,KVA-NOMESCO,Inläggande av transvenös pacemaker med biventrikulära elektroder,4179363,SNOMED,1970-01-01,2099-12-31,
FPE30,0,KVA-NOMESCO,Byte av pulsgenerator vid permanent transvenös pacemaker,4149327,SNOMED,1970-01-01,2099-12-31,
FPE40,0,KVA-NOMESCO,Byte av elektrod vid permanent transvenös pacemaker,4046707,SNOMED,1970-01-01,2099-12-31,
FPE96,0,KVA-NOMESCO,Annat inläggande eller byte av transvenös pacemaker (i),4144921,SNOMED,1970-01-01,2099-12-31,
FPG30,0,KVA-NOMESCO,Inläggande av transvenös kardioverter-defibrillator och kammarelektrod,4137700,SNOMED,1970-01-01,2099-12-31,
FPG33,0,KVA-NOMESCO,Inläggande av transvenös kardioverter-defibrillator samt förmaks- och kammarelektrod,4144899,SNOMED,1970-01-01,2099-12-31,
FPG36,0,KVA-NOMESCO,Inläggande av transvenös kardioverter-defibrillator med biventrikulära elektroder,4050572,SNOMED,1970-01-01,2099-12-31,
FPG40,0,KVA-NOMESCO,Byte av pulsgenerator i transvenöst kardioverter-defibrillatorsystem,44782864,SNOMED,1970-01-01,2099-12-31,
FPH00,0,KVA-NOMESCO,Transvenös extraktion av transvenöst system,4099484,SNOMED,1970-01-01,2099-12-31,
FPJ00,0,KVA-NOMESCO,Revision av pacemaker eller elektrod,4209904,SNOMED,1970-01-01,2099-12-31,
FWB00,0,KVA-NOMESCO,Reoperation för ytlig infektion,4298121,SNOMED,1970-01-01,2099-12-31,
FWC00,0,KVA-NOMESCO,Reoperation för djup infektion,4298121,SNOMED,1970-01-01,2099-12-31,
FWE00,0,KVA-NOMESCO,Reoperation för djup blödning,4201120,SNOMED,1970-01-01,2099-12-31,
FXA00,0,KVA-NOMESCO,Total kardiopulmonal bypass i normotermi eller moderat hypotermi,4272324,SNOMED,1970-01-01,2099-12-31,
FXA20,0,KVA-NOMESCO,Total kardiopulmonal bypass i djup hypotermi och hjärtstillestånd,4272324,SNOMED,1970-01-01,2099-12-31,
FXG00,0,KVA-NOMESCO,Användande av IABP,4163287,SNOMED,1970-01-01,2099-12-31,
FXH00,0,KVA-NOMESCO,Avlägsnande av IABP,4222272,SNOMED,1970-01-01,2099-12-31,
NFB09,0,KVA-NOMESCO,Primär halv- eller delprotes i höftled utan cement,4297365,SNOMED,1970-01-01,2099-12-31,
NFB19,0,KVA-NOMESCO,Primär halv- eller delprotes i höftled med cement,4297365,SNOMED,1970-01-01,2099-12-31,
NFB29,0,KVA-NOMESCO,Primär total höftledsplastik utan cement,4203771,SNOMED,1970-01-01,2099-12-31,
NFB39,0,KVA-NOMESCO,Primär total höftledsplastik med hybridteknik,4203771,SNOMED,1970-01-01,2099-12-31,
NFB49,0,KVA-NOMESCO,Primär total höftledsplastik med cement,4203771,SNOMED,1970-01-01,2099-12-31,
NFB62,0,KVA-NOMESCO,Primär total höftledsplastik med ytersättningsprotes,4203771,SNOMED,1970-01-01,2099-12-31,
NFB99,0,KVA-NOMESCO,Annan primär ledprotesoperation i höftled,4203771,SNOMED,1970-01-01,2099-12-31,
NFC09,0,KVA-NOMESCO,Sekundär halv- eller delprotes i höftled utan cement,4203771,SNOMED,1970-01-01,2099-12-31,
NFC19,0,KVA-NOMESCO,Sekundär halv- eller delprotes i höftled med cement,4203771,SNOMED,1970-01-01,2099-12-31,
NFC20,0,KVA-NOMESCO,"Sekundär totalprotes i höftled utan cement, alla delar reviderade",4203771,SNOMED,1970-01-01,2099-12-31,
NFC21,0,KVA-NOMESCO,"Sekundär totalprotes i höftled utan cement, cuprevision",4203771,SNOMED,1970-01-01,2099-12-31,
NFC22,0,KVA-NOMESCO,"Sekundär totalprotes i höftled utan cement, stamrevision",4203771,SNOMED,1970-01-01,2099-12-31,
NFC23,0,KVA-NOMESCO,"Sekundär totalprotes i höftled utan cement, revision av annan del",4203771,SNOMED,1970-01-01,2099-12-31,
NFC29,0,KVA-NOMESCO,"Sekundär totalprotes i höftled utan cement, annan eller ospecificerad",4203771,SNOMED,1970-01-01,2099-12-31,
NFC30,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med hybridteknik, alla delar reviderade",4203771,SNOMED,1970-01-01,2099-12-31,
NFC31,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med hybridteknik, cuprevision",4203771,SNOMED,1970-01-01,2099-12-31,
NFC32,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med hybridteknik, stamrevision",4203771,SNOMED,1970-01-01,2099-12-31,
NFC33,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med hybridteknik, revision av annan del",4203771,SNOMED,1970-01-01,2099-12-31,
NFC39,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med hybridteknik, annan eller ospecificerad",4203771,SNOMED,1970-01-01,2099-12-31,
NFC40,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med cement, alla delar reviderade",4203771,SNOMED,1970-01-01,2099-12-31,
NFC41,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med cement, cuprevision",4203771,SNOMED,1970-01-01,2099-12-31,
NFC42,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med cement, stamrevision",4203771,SNOMED,1970-01-01,2099-12-31,
NFC43,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med cement, revision av annan del",4203771,SNOMED,1970-01-01,2099-12-31,
NFC49,0,KVA-NOMESCO,"Sekundär totalprotes i höftled med cement, annan eller ospecificerad",4203771,SNOMED,1970-01-01,2099-12-31,
NFC59,0,KVA-NOMESCO,Sekundär implantation av interpositionsprotes i höftled,4203771,SNOMED,1970-01-01,2099-12-31,
NFC99,0,KVA-NOMESCO,Annan sekundär ledprotesoperation i höftled,4203771,SNOMED,1970-01-01,2099-12-31,
NGB09,0,KVA-NOMESCO,Primär halv- eller delprotes i knäled utan cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGB19,0,KVA-NOMESCO,Primär halv- eller delprotes i knäled med cement,4079651,SNOMED,1970-01-01,2099-12-31,
NGB29,0,KVA-NOMESCO,Primär totalprotes i knäled utan cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGB39,0,KVA-NOMESCO,Primär totalprotes i knäled med hybridteknik,43531648,SNOMED,1970-01-01,2099-12-31,
NGB49,0,KVA-NOMESCO,Primär totalprotes i knäled med cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGB53,0,KVA-NOMESCO,Primär patellofemoral protes,43531648,SNOMED,1970-01-01,2099-12-31,
NGB59,0,KVA-NOMESCO,Kompletterande primär patellaprotes,43531648,SNOMED,1970-01-01,2099-12-31,
NGB99,0,KVA-NOMESCO,Annan primär ledprotesoperation i knäled,43531648,SNOMED,1970-01-01,2099-12-31,
NGC09,0,KVA-NOMESCO,Sekundär halv- eller delprotes i knäled utan cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGC19,0,KVA-NOMESCO,Sekundär halv- eller delprotes i knäled med cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGC29,0,KVA-NOMESCO,Sekundär totalprotes i knäled utan cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGC39,0,KVA-NOMESCO,Sekundär totalprotes i knäled med hybridteknik,43531648,SNOMED,1970-01-01,2099-12-31,
NGC49,0,KVA-NOMESCO,Sekundär totalprotes i knäled med cement,43531648,SNOMED,1970-01-01,2099-12-31,
NGC53,0,KVA-NOMESCO,Sekundär patellofemoral protes,43531648,SNOMED,1970-01-01,2099-12-31,
NGC59,0,KVA-NOMESCO,Sekundär patellaprotes,43531648,SNOMED,1970-01-01,2099-12-31,
NGC99,0,KVA-NOMESCO,Annan sekundär ledprotesoperation i knäled,43531648,SNOMED,1970-01-01,2099-12-31,
UJD02,0,KVA-NOMESCO,Gastroskopi,4297516,SNOMED,1970-01-01,2099-12-31,
UJD05,0,KVA-NOMESCO,Gastroskopi med biopsi,4004241,SNOMED,1970-01-01,2099-12-31,
UJF32,0,KVA-NOMESCO,Koloskopi,4249893,SNOMED,1970-01-01,2099-12-31,
